Date,Open,High,Low,Close,Adj Close,Volume
2019-06-03,7.170.000,7.170.000,6.880.000,7.060.000,6.661.789,45700
2019-06-04,7.020.000,7.030.000,6.880.000,6.890.000,6.501.377,76800
2019-06-05,6.890.000,6.890.000,6.710.000,6.800.000,6.416.454,55300
2019-06-06,6.750.000,6.810.000,6.630.000,6.750.000,6.369.274,49800
2019-06-07,6.790.000,6.790.000,6.670.000,6.780.000,6.397.582,39800
2019-06-10,6.780.000,6.800.000,6.750.000,6.780.000,6.397.582,24900
2019-06-11,6.780.000,6.790.000,6.610.000,6.650.000,6.274.914,26200
2019-06-12,6.650.000,6.760.000,6.650.000,6.710.000,6.331.530,15400
2019-06-13,6.760.000,6.770.000,6.680.000,6.750.000,6.369.274,14600
2019-06-14,6.700.000,6.700.000,6.480.000,6.480.000,6.114.503,51800
2019-06-17,6.500.000,6.590.000,6.360.000,6.410.000,6.048.451,32200
2019-06-18,6.410.000,6.540.000,6.170.000,6.390.000,6.029.580,52000
2019-06-19,6.330.000,6.420.000,6.330.000,6.350.000,5.991.836,38600
2019-06-20,6.390.000,6.520.000,6.350.000,6.520.000,6.152.246,83100
2019-06-21,6.520.000,6.710.000,6.350.000,6.400.000,6.039.015,107000
2019-06-24,6.360.000,6.450.000,6.150.000,6.300.000,5.944.655,138400
2019-06-25,6.320.000,6.410.000,6.200.000,6.270.000,5.916.348,25300
2019-06-26,6.210.000,6.250.000,6.080.000,6.080.000,5.737.064,99700
2019-06-27,6.090.000,6.210.000,6.090.000,6.160.000,5.812.552,56700
2019-06-28,6.200.000,6.530.000,6.140.000,6.490.000,6.123.938,69500
2019-07-01,7.000.000,7.300.000,7.000.000,7.090.000,6.690.096,224300
2019-07-02,7.100.000,7.150.000,7.020.000,7.040.000,6.642.917,85500
2019-07-03,7.040.000,7.070.000,7.010.000,7.010.000,6.614.609,41200
2019-07-05,7.010.000,7.040.000,6.850.000,6.880.000,6.491.941,60100
2019-07-08,6.940.000,7.050.000,6.870.000,6.890.000,6.501.377,58400
2019-07-09,6.920.000,7.050.000,6.880.000,7.010.000,6.614.609,60900
2019-07-10,7.050.000,7.060.000,6.910.000,7.030.000,6.633.481,23400
2019-07-11,6.970.000,7.070.000,6.850.000,7.030.000,6.633.481,18300
2019-07-12,7.030.000,7.450.000,7.030.000,7.400.000,6.982.612,175300
2019-07-15,7.400.000,7.430.000,7.150.000,7.400.000,6.982.612,64500
2019-07-16,7.350.000,7.650.000,7.330.000,7.580.000,7.152.459,75500
2019-07-17,7.650.000,7.790.000,7.310.000,7.460.000,7.039.227,172100
2019-07-18,7.380.000,7.380.000,7.190.000,7.350.000,6.935.431,65400
2019-07-19,7.380.000,7.500.000,7.260.000,7.460.000,7.039.227,30800
2019-07-22,7.530.000,7.530.000,7.290.000,7.520.000,7.095.843,41700
2019-07-23,7.460.000,7.590.000,7.310.000,7.310.000,6.897.688,32200
2019-07-24,7.300.000,7.430.000,7.240.000,7.300.000,6.888.251,25400
2019-07-25,7.310.000,7.310.000,7.050.000,7.050.000,6.652.353,30700
2019-07-26,7.080.000,7.370.000,7.080.000,7.280.000,6.869.380,36400
2019-07-29,7.300.000,7.300.000,7.150.000,7.150.000,6.746.712,58400
2019-07-30,7.150.000,7.390.000,6.960.000,7.300.000,7.025.820,64100
2019-07-31,7.140.000,7.330.000,7.090.000,7.120.000,6.852.581,50500
2019-08-01,7.180.000,7.220.000,7.050.000,7.130.000,6.862.205,34000
2019-08-02,7.100.000,7.140.000,6.850.000,7.090.000,6.823.708,52500
2019-08-05,7.000.000,7.020.000,6.860.000,7.010.000,6.746.712,22600
2019-08-06,7.070.000,7.070.000,6.870.000,6.980.000,6.717.839,13000
2019-08-07,6.850.000,7.010.000,6.810.000,7.000.000,6.737.088,26000
2019-08-08,6.840.000,7.060.000,6.810.000,6.990.000,6.727.463,17700
2019-08-09,7.490.000,7.820.000,7.190.000,7.390.000,7.112.440,390500
2019-08-12,7.310.000,7.510.000,7.310.000,7.490.000,7.208.683,49500
2019-08-13,7.430.000,7.500.000,7.260.000,7.360.000,7.083.567,44300
2019-08-14,7.360.000,7.480.000,7.330.000,7.450.000,7.170.186,24600
2019-08-15,7.490.000,7.560.000,7.270.000,7.330.000,7.054.693,67200
2019-08-16,7.440.000,7.440.000,7.210.000,7.240.000,6.968.073,47400
2019-08-19,7.240.000,7.370.000,7.090.000,7.260.000,6.987.323,47300
2019-08-20,7.310.000,7.310.000,7.180.000,7.210.000,6.939.201,37300
2019-08-21,7.180.000,7.300.000,7.180.000,7.220.000,6.948.824,9000
2019-08-22,7.240.000,7.340.000,7.200.000,7.240.000,6.968.073,19700
2019-08-23,7.210.000,7.240.000,7.110.000,7.180.000,6.910.327,29200
2019-08-26,7.160.000,7.190.000,7.040.000,7.040.000,6.775.586,25500
2019-08-27,7.120.000,7.120.000,6.850.000,6.970.000,6.708.214,66000
2019-08-28,7.040.000,7.110.000,6.850.000,6.990.000,6.727.463,44400
2019-08-29,6.950.000,7.200.000,6.920.000,7.080.000,6.814.084,36000
2019-08-30,7.040.000,7.200.000,7.040.000,7.170.000,6.900.703,32100
2019-09-03,7.190.000,7.230.000,7.140.000,7.200.000,6.929.576,44300
2019-09-04,7.200.000,7.230.000,6.990.000,7.100.000,6.833.332,43800
2019-09-05,7.130.000,7.200.000,6.940.000,7.190.000,6.919.952,26200
2019-09-06,7.190.000,7.240.000,7.020.000,7.190.000,6.919.952,15800
2019-09-09,7.240.000,7.240.000,7.070.000,7.240.000,6.968.073,19800
2019-09-10,7.240.000,7.240.000,7.130.000,7.240.000,6.968.073,33600
2019-09-11,7.240.000,7.280.000,7.200.000,7.280.000,7.006.571,31600
2019-09-12,7.240.000,7.550.000,7.160.000,7.410.000,7.131.688,45700
2019-09-13,7.400.000,7.500.000,7.350.000,7.410.000,7.131.688,45600
2019-09-16,7.400.000,7.500.000,7.320.000,7.370.000,7.093.191,58800
2019-09-17,7.320.000,7.620.000,7.320.000,7.560.000,7.276.055,87700
2019-09-18,7.500.000,7.890.000,7.370.000,7.580.000,7.295.304,182100
2019-09-19,7.570.000,7.920.000,7.560.000,7.840.000,7.545.539,108700
2019-09-20,7.890.000,7.940.000,7.780.000,7.840.000,7.545.539,39600
2019-09-23,7.840.000,7.900.000,7.600.000,7.730.000,7.439.670,117500
2019-09-24,7.730.000,7.750.000,7.680.000,7.680.000,7.391.547,39600
2019-09-25,7.680.000,7.680.000,7.550.000,7.670.000,7.381.924,34300
2019-09-26,7.690.000,7.930.000,7.690.000,7.900.000,7.603.285,40200
2019-09-27,7.940.000,8.100.000,7.890.000,8.010.000,7.709.154,109500
2019-09-30,8.030.000,8.240.000,8.030.000,8.130.000,7.824.646,110200
2019-10-01,8.190.000,8.200.000,7.740.000,7.800.000,7.507.041,79300
2019-10-02,7.780.000,7.790.000,7.510.000,7.580.000,7.295.304,95100
2019-10-03,7.590.000,7.590.000,7.360.000,7.500.000,7.218.308,59800
2019-10-04,7.500.000,7.670.000,7.450.000,7.610.000,7.324.177,44100
2019-10-07,7.650.000,7.650.000,7.510.000,7.600.000,7.314.553,39900
2019-10-08,7.500.000,7.640.000,7.500.000,7.610.000,7.324.177,31300
2019-10-09,7.600.000,7.700.000,7.520.000,7.620.000,7.333.802,15800
2019-10-10,7.710.000,7.710.000,7.560.000,7.610.000,7.324.177,33600
2019-10-11,7.610.000,7.780.000,7.600.000,7.680.000,7.391.547,45300
2019-10-14,7.610.000,7.680.000,7.610.000,7.650.000,7.362.675,45900
2019-10-15,7.790.000,7.850.000,7.650.000,7.730.000,7.439.670,32700
2019-10-16,7.700.000,7.880.000,7.670.000,7.790.000,7.497.416,57100
2019-10-17,7.810.000,7.950.000,7.760.000,7.840.000,7.545.539,65900
2019-10-18,7.850.000,7.930.000,7.800.000,7.850.000,7.555.162,46100
2019-10-21,7.840.000,7.900.000,7.830.000,7.880.000,7.584.037,26900
2019-10-22,7.900.000,7.920.000,7.820.000,7.900.000,7.603.285,35000
2019-10-23,7.950.000,8.150.000,7.920.000,8.010.000,7.709.154,111700
2019-10-24,8.060.000,8.100.000,7.840.000,8.050.000,7.747.651,39400
2019-10-25,8.050.000,8.310.000,8.010.000,8.300.000,7.988.260,46400
2019-10-28,8.350.000,8.400.000,8.270.000,8.360.000,8.046.007,59500
2019-10-29,8.310.000,8.570.000,8.310.000,8.540.000,8.219.249,56200
2019-10-30,8.620.000,8.630.000,8.130.000,8.510.000,8.190.375,129100
2019-10-31,8.510.000,8.510.000,8.210.000,8.450.000,8.132.627,27000
2019-11-01,8.480.000,8.530.000,8.370.000,8.480.000,8.161.501,37400
2019-11-04,8.440.000,8.680.000,8.440.000,8.620.000,8.296.243,24300
2019-11-05,8.670.000,8.760.000,8.620.000,8.760.000,8.430.984,25900
2019-11-06,8.710.000,8.890.000,8.250.000,8.890.000,8.556.103,209500
2019-11-07,8.570.000,8.930.000,8.570.000,8.840.000,8.507.979,121500
2019-11-08,8.890.000,8.890.000,8.500.000,8.530.000,8.209.622,58500
2019-11-11,8.570.000,8.570.000,8.390.000,8.450.000,8.132.627,46300
2019-11-12,8.390.000,8.480.000,8.250.000,8.270.000,7.959.388,45800
2019-11-13,8.280.000,8.290.000,8.130.000,8.200.000,7.892.017,102800
2019-11-14,8.210.000,8.240.000,8.010.000,8.040.000,7.738.027,64700
2019-11-15,8.000.000,8.060.000,7.750.000,7.850.000,7.555.162,153000
2019-11-18,7.760.000,7.870.000,7.710.000,7.750.000,7.458.919,28400
2019-11-19,7.720.000,8.240.000,7.710.000,7.780.000,7.487.792,69500
2019-11-20,8.230.000,8.230.000,7.810.000,7.920.000,7.622.533,57400
2019-11-21,7.900.000,7.900.000,7.740.000,7.810.000,7.516.665,69400
2019-11-22,7.850.000,7.980.000,7.790.000,7.970.000,7.670.655,82000
2019-11-25,7.950.000,8.180.000,7.900.000,8.110.000,7.805.397,39900
2019-11-26,8.180.000,8.200.000,7.980.000,8.010.000,7.709.154,103100
2019-11-27,7.940.000,8.010.000,7.790.000,8.000.000,7.836.497,80300
2019-11-29,8.010.000,8.210.000,7.850.000,8.010.000,7.846.292,26200
2019-12-02,8.000.000,8.050.000,7.910.000,8.000.000,7.836.497,92800
2019-12-03,7.950.000,8.070.000,7.900.000,7.980.000,7.816.905,38800
2019-12-04,7.970.000,8.130.000,7.900.000,7.900.000,7.738.541,147500
2019-12-05,7.880.000,8.050.000,7.860.000,7.960.000,7.797.314,59600
2019-12-06,7.940.000,8.500.000,7.940.000,8.360.000,8.189.139,108000
2019-12-09,8.200.000,8.200.000,8.030.000,8.170.000,8.003.022,53100
2019-12-10,8.160.000,8.430.000,8.060.000,8.190.000,8.022.613,29000
2019-12-11,8.130.000,8.350.000,8.120.000,8.160.000,7.993.226,26500
2019-12-12,8.210.000,8.370.000,8.120.000,8.290.000,8.120.570,57400
2019-12-13,8.300.000,8.300.000,8.160.000,8.200.000,8.032.409,42800
2019-12-16,8.240.000,8.260.000,8.040.000,8.080.000,7.914.862,31900
2019-12-17,8.020.000,8.180.000,8.020.000,8.090.000,7.924.657,26500
2019-12-18,8.170.000,8.190.000,8.050.000,8.150.000,7.983.431,49500
2019-12-19,8.200.000,8.200.000,8.070.000,8.100.000,7.934.453,34700
2019-12-20,8.080.000,8.110.000,7.980.000,7.980.000,7.816.905,23100
2019-12-23,8.000.000,8.110.000,7.980.000,8.000.000,7.836.497,21400
2019-12-24,8.130.000,8.290.000,7.970.000,8.270.000,8.100.978,35300
2019-12-26,8.280.000,8.280.000,7.960.000,8.110.000,7.944.248,94700
2019-12-27,8.050.000,8.140.000,7.980.000,7.990.000,7.826.701,41500
2019-12-30,7.980.000,8.220.000,7.980.000,8.150.000,7.983.431,29600
2019-12-31,8.200.000,8.290.000,8.090.000,8.250.000,8.081.388,77900
2020-01-02,8.250.000,8.280.000,8.000.000,8.000.000,7.836.497,26900
2020-01-03,8.050.000,8.280.000,7.950.000,7.960.000,7.797.314,24300
2020-01-06,7.990.000,8.080.000,7.920.000,8.000.000,7.836.497,19400
2020-01-07,7.940.000,8.090.000,7.900.000,7.960.000,7.797.314,45400
2020-01-08,7.970.000,8.020.000,7.750.000,7.860.000,7.699.358,44100
2020-01-09,7.930.000,8.010.000,7.870.000,7.920.000,7.758.132,29900
2020-01-10,7.970.000,8.000.000,7.870.000,7.960.000,7.797.314,19900
2020-01-13,7.970.000,7.990.000,7.900.000,7.940.000,7.777.723,25300
2020-01-14,7.960.000,8.000.000,7.910.000,7.920.000,7.758.132,25100
2020-01-15,7.910.000,8.020.000,7.810.000,7.810.000,7.650.380,51700
2020-01-16,7.890.000,8.030.000,7.760.000,7.930.000,7.767.927,46400
2020-01-17,7.900.000,7.920.000,7.810.000,7.870.000,7.709.154,74500
2020-01-21,7.910.000,7.910.000,7.830.000,7.880.000,7.718.949,61000
2020-01-22,7.840.000,7.920.000,7.830.000,7.850.000,7.689.562,52700
2020-01-23,7.850.000,7.850.000,7.590.000,7.810.000,7.650.380,20500
2020-01-24,7.950.000,8.090.000,7.850.000,8.030.000,7.865.883,133500
2020-01-27,7.820.000,8.010.000,7.720.000,7.870.000,7.709.154,49300
2020-01-28,7.870.000,7.910.000,7.800.000,7.860.000,7.699.358,14700
2020-01-29,7.890.000,8.080.000,7.790.000,7.790.000,7.630.789,28400
2020-01-30,7.940.000,7.940.000,7.730.000,7.790.000,7.630.789,21500
2020-01-31,7.820.000,7.820.000,7.550.000,7.570.000,7.415.285,31400
2020-02-03,7.610.000,7.740.000,7.500.000,7.510.000,7.356.512,31800
2020-02-04,7.520.000,7.640.000,7.510.000,7.570.000,7.415.285,29700
2020-02-05,7.540.000,7.820.000,7.540.000,7.770.000,7.611.197,31100
2020-02-06,7.830.000,7.870.000,7.640.000,7.750.000,7.591.606,10200
2020-02-07,7.750.000,7.830.000,7.620.000,7.760.000,7.601.402,13700
2020-02-10,7.790.000,7.860.000,7.740.000,7.750.000,7.591.606,18400
2020-02-11,7.800.000,7.890.000,7.770.000,7.840.000,7.679.767,13900
2020-02-12,7.850.000,7.930.000,7.820.000,7.870.000,7.709.154,18300
2020-02-13,7.900.000,7.980.000,7.810.000,7.910.000,7.748.336,26500
2020-02-14,7.920.000,8.100.000,7.900.000,8.040.000,7.875.679,35800
2020-02-18,8.060.000,8.130.000,7.950.000,8.040.000,7.875.679,30300
2020-02-19,8.080.000,8.130.000,7.930.000,7.940.000,7.777.723,39500
2020-02-20,7.900.000,8.080.000,7.840.000,7.960.000,7.797.314,15200
2020-02-21,7.980.000,8.050.000,7.840.000,7.840.000,7.679.767,21800
2020-02-24,7.770.000,7.830.000,7.570.000,7.720.000,7.562.219,18500
2020-02-25,7.750.000,7.780.000,7.280.000,7.290.000,7.141.007,39400
2020-02-26,7.320.000,7.410.000,7.090.000,7.240.000,7.092.029,76000
2020-02-27,7.080.000,7.220.000,6.820.000,7.160.000,7.013.665,143900
2020-02-28,7.180.000,7.540.000,6.430.000,7.290.000,7.141.007,105800
2020-03-02,6.990.000,7.050.000,5.900.000,6.100.000,5.975.329,224500
2020-03-03,6.100.000,6.130.000,5.460.000,5.530.000,5.416.979,221400
2020-03-04,5.370.000,5.740.000,5.100.000,5.500.000,5.387.592,148700
2020-03-05,5.370.000,5.520.000,5.200.000,5.200.000,5.093.723,44100
2020-03-06,5.200.000,5.210.000,4.400.000,5.100.000,4.995.766,329800
2020-03-09,5.150.000,5.410.000,4.540.000,4.790.000,4.692.102,124400
2020-03-10,4.770.000,5.270.000,3.800.000,4.690.000,4.594.146,258400
2020-03-11,4.570.000,4.700.000,4.400.000,4.550.000,4.457.008,76600
2020-03-12,4.400.000,4.400.000,3.820.000,4.030.000,3.947.635,139400
2020-03-13,4.050.000,4.300.000,3.920.000,3.920.000,3.839.884,73900
2020-03-16,3.810.000,5.250.000,2.800.000,2.890.000,2.830.934,134300
2020-03-17,2.950.000,3.760.000,2.950.000,3.070.000,3.007.256,162800
2020-03-18,3.030.000,3.160.000,2.230.000,2.400.000,2.350.949,148000
2020-03-19,2.520.000,2.620.000,2.150.000,2.500.000,2.448.905,112800
2020-03-20,2.500.000,2.750.000,2.210.000,2.610.000,2.556.657,236200
2020-03-23,2.540.000,2.540.000,2.210.000,2.290.000,2.243.197,70500
2020-03-24,2.440.000,3.000.000,2.330.000,2.890.000,2.830.934,140100
2020-03-25,2.900.000,3.440.000,2.880.000,3.400.000,3.330.511,82700
2020-03-26,3.450.000,4.360.000,3.420.000,3.840.000,3.761.518,180300
2020-03-27,3.490.000,4.410.000,3.470.000,4.300.000,4.212.118,124000
2020-03-30,4.340.000,4.940.000,3.520.000,3.590.000,3.539.677,105200
2020-03-31,3.600.000,3.960.000,3.600.000,3.860.000,3.805.892,89600
2020-04-01,3.780.000,3.880.000,2.940.000,2.960.000,2.918.508,74900
2020-04-02,2.960.000,3.180.000,2.910.000,2.990.000,2.948.088,34800
2020-04-03,3.090.000,3.140.000,2.800.000,2.800.000,2.760.751,30000
2020-04-06,2.940.000,3.240.000,2.940.000,3.100.000,3.056.545,68100
2020-04-07,3.300.000,3.500.000,3.030.000,3.080.000,3.036.826,40200
2020-04-08,3.140.000,3.240.000,3.100.000,3.160.000,3.115.705,31700
2020-04-09,3.230.000,3.590.000,3.220.000,3.480.000,3.431.219,134300
2020-04-13,3.540.000,3.540.000,3.400.000,3.430.000,3.381.920,37600
2020-04-14,3.460.000,3.620.000,3.300.000,3.320.000,3.273.462,61000
2020-04-15,3.320.000,3.450.000,3.110.000,3.250.000,3.204.443,31300
2020-04-16,3.290.000,3.290.000,3.080.000,3.230.000,3.184.723,96400
2020-04-17,3.310.000,3.400.000,3.110.000,3.270.000,3.224.163,102700
2020-04-20,3.240.000,3.260.000,3.120.000,3.220.000,3.174.863,33600
2020-04-21,3.210.000,3.210.000,3.020.000,3.180.000,3.135.424,43900
2020-04-22,3.210.000,3.210.000,3.050.000,3.170.000,3.125.564,15200
2020-04-23,3.180.000,3.530.000,3.100.000,3.480.000,3.431.219,71700
2020-04-24,3.460.000,3.460.000,3.260.000,3.360.000,3.312.901,26400
2020-04-27,3.480.000,3.520.000,3.380.000,3.520.000,3.470.658,54100
2020-04-28,3.580.000,3.670.000,3.520.000,3.650.000,3.598.836,48800
2020-04-29,3.700.000,4.210.000,3.700.000,3.960.000,3.904.490,151800
2020-04-30,3.990.000,4.090.000,3.800.000,4.040.000,3.983.369,35900
2020-05-01,4.090.000,4.090.000,3.850.000,4.090.000,4.032.669,54200
2020-05-04,4.030.000,4.080.000,3.810.000,3.960.000,3.904.490,53600
2020-05-05,4.050.000,4.060.000,3.860.000,4.010.000,3.953.790,33300
2020-05-06,4.050.000,4.050.000,3.890.000,4.050.000,3.993.229,41600
2020-05-07,4.050.000,4.060.000,3.900.000,3.960.000,3.904.490,146900
2020-05-08,3.800.000,4.400.000,3.650.000,4.170.000,4.111.547,172000
2020-05-11,4.210.000,4.530.000,4.070.000,4.130.000,4.072.107,102800
2020-05-12,4.140.000,4.240.000,4.000.000,4.080.000,4.022.808,45400
2020-05-13,4.040.000,4.040.000,3.570.000,3.700.000,3.648.135,70400
2020-05-14,3.740.000,3.750.000,3.580.000,3.580.000,3.529.817,45100
2020-05-15,3.620.000,3.800.000,3.480.000,3.510.000,3.460.799,61500
2020-05-18,3.520.000,3.750.000,3.520.000,3.680.000,3.628.415,53100
2020-05-19,3.680.000,3.750.000,3.450.000,3.490.000,3.441.078,36500
2020-05-20,3.500.000,3.640.000,3.480.000,3.600.000,3.549.537,31500
2020-05-21,3.630.000,3.740.000,3.630.000,3.680.000,3.628.415,18500
2020-05-22,3.670.000,3.710.000,3.510.000,3.710.000,3.657.995,12500
2020-05-26,3.810.000,3.940.000,3.690.000,3.770.000,3.717.154,66700
2020-05-27,3.870.000,4.500.000,3.850.000,4.480.000,4.417.202,237700
2020-05-28,4.560.000,5.210.000,4.400.000,4.400.000,4.338.323,161200
2020-05-29,4.690.000,5.000.000,4.500.000,4.910.000,4.841.174,71200
2020-06-01,5.200.000,5.250.000,4.930.000,5.130.000,5.058.090,203700
2020-06-02,5.170.000,5.230.000,4.710.000,4.710.000,4.643.977,223100
2020-06-03,4.710.000,5.210.000,4.710.000,5.210.000,5.136.968,182600
2020-06-04,5.290.000,5.550.000,5.000.000,5.350.000,5.275.006,156500
2020-06-05,5.570.000,5.740.000,5.230.000,5.530.000,5.452.483,200600
2020-06-08,5.680.000,5.710.000,5.290.000,5.600.000,5.521.502,134400
2020-06-09,5.500.000,5.620.000,5.340.000,5.600.000,5.521.502,70000
2020-06-10,5.380.000,5.570.000,5.300.000,5.490.000,5.413.043,101700
2020-06-11,5.270.000,5.330.000,4.940.000,4.960.000,4.890.473,148700
2020-06-12,5.050.000,5.170.000,4.750.000,4.800.000,4.732.716,118700
2020-06-15,4.710.000,5.110.000,4.600.000,4.780.000,4.712.996,38100
2020-06-16,4.960.000,5.270.000,4.880.000,5.240.000,5.166.548,89800
2020-06-17,5.340.000,5.340.000,4.970.000,5.200.000,5.127.109,38800
2020-06-18,5.110.000,5.250.000,4.780.000,5.230.000,5.156.688,37800
2020-06-19,5.230.000,5.290.000,5.140.000,5.230.000,5.156.688,200000
2020-06-22,5.210.000,5.270.000,5.030.000,5.040.000,4.969.351,78500
2020-06-23,5.090.000,5.170.000,4.950.000,5.140.000,5.067.950,156200
2020-06-24,5.120.000,5.540.000,5.000.000,5.450.000,5.373.604,87200
2020-06-25,5.450.000,5.500.000,5.250.000,5.500.000,5.422.904,17600
2020-06-26,5.380.000,5.420.000,5.200.000,5.250.000,5.176.408,64400
2020-06-29,5.290.000,5.560.000,5.290.000,5.460.000,5.383.464,40500
2020-06-30,5.470.000,5.480.000,5.190.000,5.450.000,5.373.604,29000
2020-07-01,5.370.000,5.450.000,5.280.000,5.290.000,5.215.847,23600
2020-07-02,5.400.000,5.700.000,5.380.000,5.640.000,5.560.941,58400
2020-07-06,5.700.000,5.900.000,5.630.000,5.870.000,5.787.716,46400
2020-07-07,5.790.000,5.790.000,5.450.000,5.500.000,5.448.895,15400
2020-07-08,5.450.000,5.750.000,5.300.000,5.670.000,5.617.315,35700
2020-07-09,5.480.000,5.580.000,5.440.000,5.580.000,5.528.152,1200
2020-07-10,5.510.000,5.650.000,5.510.000,5.590.000,5.538.059,7800
2020-07-13,5.520.000,5.560.000,4.840.000,4.850.000,4.804.934,58900
2020-07-14,5.350.000,5.420.000,4.860.000,4.960.000,4.913.912,38100
2020-07-15,5.050.000,5.140.000,5.040.000,5.060.000,5.012.983,8400
2020-07-16,5.500.000,5.500.000,5.080.000,5.280.000,5.230.939,9400
2020-07-17,5.240.000,5.280.000,4.920.000,5.140.000,5.092.240,36000
2020-07-20,5.100.000,5.200.000,5.010.000,5.200.000,5.151.682,2800
2020-07-21,5.150.000,5.240.000,5.090.000,5.150.000,5.102.147,13000
2020-07-22,5.030.000,5.330.000,5.030.000,5.190.000,5.141.775,16300
2020-07-23,5.250.000,5.280.000,5.010.000,5.120.000,5.072.425,7000
2020-07-24,5.100.000,5.210.000,5.100.000,5.210.000,5.161.589,4700
2020-07-27,4.880.000,5.260.000,4.880.000,5.120.000,5.072.425,6000
2020-07-28,5.300.000,5.320.000,5.010.000,5.290.000,5.240.846,5400
2020-07-29,5.290.000,5.300.000,5.070.000,5.150.000,5.102.147,13700
2020-07-30,5.120.000,5.250.000,5.010.000,5.090.000,5.042.705,16800
2020-07-31,5.060.000,5.180.000,4.870.000,4.950.000,4.904.005,36200
2020-08-03,4.990.000,5.170.000,4.990.000,5.100.000,5.052.611,5800
2020-08-04,5.140.000,5.150.000,4.840.000,5.130.000,5.082.333,19700
2020-08-05,5.180.000,5.280.000,5.060.000,5.150.000,5.102.147,59000
2020-08-06,5.320.000,5.710.000,5.170.000,5.670.000,5.617.315,100900
2020-08-07,5.750.000,5.750.000,5.280.000,5.420.000,5.369.638,21800
2020-08-10,5.550.000,5.700.000,5.500.000,5.600.000,5.547.966,23800
2020-08-11,5.620.000,5.750.000,5.500.000,5.700.000,5.647.036,20300
2020-08-12,5.750.000,5.850.000,5.520.000,5.570.000,5.518.245,25200
2020-08-13,5.650.000,5.760.000,5.550.000,5.650.000,5.597.501,26400
2020-08-14,5.670.000,5.750.000,5.550.000,5.650.000,5.597.501,26300
2020-08-17,5.690.000,5.720.000,5.370.000,5.600.000,5.547.966,19800
2020-08-18,5.540.000,5.560.000,5.450.000,5.460.000,5.409.266,5600
2020-08-19,5.460.000,5.460.000,5.340.000,5.400.000,5.349.824,18800
2020-08-20,5.380.000,5.380.000,5.140.000,5.290.000,5.240.846,26400
2020-08-21,5.260.000,5.360.000,5.100.000,5.330.000,5.280.474,23200
2020-08-24,5.300.000,5.530.000,5.240.000,5.330.000,5.280.474,65100
2020-08-25,5.330.000,5.540.000,5.280.000,5.520.000,5.468.709,21400
2020-08-26,5.440.000,5.640.000,5.340.000,5.640.000,5.587.594,30900
2020-08-27,5.640.000,5.740.000,5.360.000,5.630.000,5.577.687,48900
2020-08-28,5.510.000,5.650.000,5.420.000,5.630.000,5.577.687,14400
2020-08-31,5.480.000,5.650.000,5.470.000,5.510.000,5.458.802,28800
2020-09-01,5.510.000,5.620.000,5.490.000,5.540.000,5.488.523,38800
2020-09-02,5.550.000,5.590.000,5.470.000,5.500.000,5.448.895,12800
2020-09-03,5.500.000,5.580.000,5.330.000,5.380.000,5.330.010,14400
2020-09-04,5.390.000,5.400.000,5.310.000,5.320.000,5.270.568,11200
2020-09-08,5.480.000,5.480.000,5.300.000,5.390.000,5.339.917,11200
2020-09-09,5.320.000,5.360.000,5.150.000,5.170.000,5.121.961,20000
2020-09-10,5.160.000,5.280.000,5.080.000,5.240.000,5.191.310,16400
2020-09-11,5.220.000,5.260.000,5.110.000,5.150.000,5.102.147,11600
2020-09-14,5.190.000,5.310.000,5.020.000,5.080.000,5.032.797,88600
2020-09-15,5.120.000,5.160.000,5.010.000,5.120.000,5.072.425,10200
2020-09-16,5.180.000,5.200.000,5.060.000,5.180.000,5.131.868,33500
2020-09-17,5.150.000,5.320.000,5.150.000,5.310.000,5.260.660,29800
2020-09-18,5.300.000,5.300.000,5.100.000,5.280.000,5.230.939,28600
2020-09-21,5.300.000,5.300.000,4.980.000,5.210.000,5.161.589,12800
2020-09-22,5.130.000,5.170.000,5.070.000,5.170.000,5.121.961,2200
2020-09-23,5.100.000,5.180.000,5.000.000,5.180.000,5.131.868,19500
2020-09-24,5.170.000,5.280.000,5.010.000,5.280.000,5.230.939,48600
2020-09-25,5.150.000,5.270.000,5.050.000,5.240.000,5.191.310,9800
2020-09-28,5.010.000,5.270.000,5.010.000,5.270.000,5.221.032,16100
2020-09-29,5.170.000,5.420.000,5.090.000,5.150.000,5.129.400,41800
2020-09-30,5.150.000,5.450.000,5.150.000,5.300.000,5.278.800,27700
2020-10-01,5.340.000,5.340.000,5.070.000,5.250.000,5.229.000,45000
2020-10-02,5.230.000,5.250.000,5.010.000,5.250.000,5.229.000,136600
2020-10-05,5.300.000,5.380.000,5.150.000,5.160.000,5.139.360,10000
2020-10-06,5.160.000,5.320.000,5.150.000,5.240.000,5.219.040,42000
2020-10-07,5.270.000,5.530.000,5.270.000,5.510.000,5.487.960,32600
2020-10-08,5.410.000,5.540.000,5.210.000,5.520.000,5.497.920,45100
2020-10-09,5.530.000,5.630.000,5.460.000,5.540.000,5.517.840,55900
2020-10-12,5.600.000,6.350.000,5.300.000,6.200.000,6.175.200,193800
2020-10-13,6.200.000,6.450.000,5.900.000,6.090.000,6.065.640,1439200
2020-10-14,6.100.000,6.230.000,5.700.000,5.970.000,5.946.120,183700
2020-10-15,5.870.000,6.350.000,5.760.000,5.970.000,5.946.120,126800
2020-10-16,6.200.000,6.230.000,5.750.000,5.940.000,5.916.240,150300
